MLP Training & Testing: Experiment 3
UCI Handwritten Letter Recognition
Iteration 711 Error: 2.249042181791524
Iteration 712 Error: 2.2370677531977536
Iteration 713 Error: 2.2488685438836007
Iteration 714 Error: 2.2450394208349693
Iteration 715 Error: 2.2724860288564783
Iteration 716 Error: 2.256154026212445
Iteration 717 Error: 2.281887939283316
Iteration 718 Error: 2.271174234288934
Iteration 719 Error: 2.302489131196767
Iteration 720 Error: 2.276615296336565
Iteration 721 Error: 2.3134534218558467
Iteration 722 Error: 2.2698928790270334
Iteration 723 Error: 2.2896912265183453
Iteration 724 Error: 2.259649280296132
Iteration 725 Error: 2.2744502413653227
Iteration 726 Error: 2.2441347671635383
Iteration 727 Error: 2.259046896391114
Iteration 728 Error: 2.239378022862442
Iteration 729 Error: 2.2497019414352453
Iteration 730 Error: 2.2356754742241036
Iteration 731 Error: 2.244949574247365
Iteration 732 Error: 2.2275603186167707
Iteration 733 Error: 2.2296371977478824
Iteration 734 Error: 2.22374127546589
Iteration 735 Error: 2.2270452107666396
Iteration 736 Error: 2.2227999429444165
Iteration 737 Error: 2.2293400181387297
Iteration 738 Error: 2.2231155304949737
Iteration 739 Error: 2.2309084044145266
Iteration 740 Error: 2.22310856633339
Iteration 741 Error: 2.231285340719806
Iteration 742 Error: 2.227302423978739
Iteration 743 Error: 2.237792852836456
Iteration 744 Error: 2.23489297572372
Iteration 745 Error: 2.2515479358136345
Iteration 746 Error: 2.237003786154579
Iteration 747 Error: 2.2547050282556675
Iteration 748 Error: 2.2327376139548707
Iteration 749 Error: 2.237822017051105
Iteration 750 Error: 2.2231093532810244
Iteration 751 Error: 2.2273769272325024
Iteration 752 Error: 2.225905985207018
Iteration 753 Error: 2.234701491889933
Iteration 754 Error: 2.2299934865644073
Iteration 755 Error: 2.2431624052210424
Iteration 756 Error: 2.228232957176738
Iteration 757 Error: 2.235642104185877
Iteration 758 Error: 2.229892358574388
Iteration 759 Error: 2.241759020141376
Iteration 760 Error: 2.230225080189538
Iteration 761 Error: 2.2428343000581052
Iteration 762 Error: 2.23726407127688
Iteration 763 Error: 2.263092201416006
Iteration 764 Error: 2.255139150869499
Iteration 765 Error: 2.26693537229425
Iteration 766 Error: 2.25542725391808
Iteration 767 Error: 2.2773354140532476
Iteration 768 Error: 2.264813897436935
Iteration 769 Error: 2.279638046882751
Iteration 770 Error: 2.26639803049549
Iteration 771 Error: 2.268203803029425
Iteration 772 Error: 2.2528511124335453
Iteration 773 Error: 2.2531571494940192
Iteration 774 Error: 2.239588824405791
Iteration 775 Error: 2.2418208867781373
Iteration 776 Error: 2.2408562579918625
Iteration 777 Error: 2.2384230052351075
Iteration 778 Error: 2.237077037058569
Iteration 779 Error: 2.237072884930725
Iteration 780 Error: 2.236979912675771
Iteration 781 Error: 2.2378737734914114
Iteration 782 Error: 2.238335430654085
Iteration 783 Error: 2.2399328955556683
Iteration 784 Error: 2.2360445525181536
Iteration 785 Error: 2.239205346452439
Iteration 786 Error: 2.2365474995674814
Iteration 787 Error: 2.2383712375527076
Iteration 788 Error: 2.2318483454327556
Iteration 789 Error: 2.2353527047138035
Iteration 790 Error: 2.234035637614774
Iteration 791 Error: 2.2338165288528367
Iteration 792 Error: 2.2257739921006774
Iteration 793 Error: 2.230825850108773
Iteration 794 Error: 2.22954047221098
Iteration 795 Error: 2.2285368319067866
Iteration 796 Error: 2.22154286920706
Iteration 797 Error: 2.228264076696517
Iteration 798 Error: 2.226377193899699
Iteration 799 Error: 2.2266378978399772
Iteration 800 Error: 2.224287259127215
Iteration 801 Error: 2.2257410916770453
Iteration 802 Error: 2.223390179294513
Iteration 803 Error: 2.224314467700315
Iteration 804 Error: 2.2217989395065896
Iteration 805 Error: 2.223157162676092
Iteration 806 Error: 2.219945975935103
Iteration 807 Error: 2.221821871724552
Iteration 808 Error: 2.2174950871565473
Iteration 809 Error: 2.219649356143892
Iteration 810 Error: 2.2137876107063432
Iteration 811 Error: 2.2167370247028306
Iteration 812 Error: 2.210160666944202
Iteration 813 Error: 2.2156776347135247
Iteration 814 Error: 2.209176027787198
Iteration 815 Error: 2.2150491785709754
Iteration 816 Error: 2.209072157063538
Iteration 817 Error: 2.2152006167593523
Iteration 818 Error: 2.2096231346643807
Iteration 819 Error: 2.215944798647064
Iteration 820 Error: 2.211334368058488
Iteration 821 Error: 2.2180462061008486
Iteration 822 Error: 2.2161185443742855
Iteration 823 Error: 2.2231717399183855
Iteration 824 Error: 2.226762514690111
Iteration 825 Error: 2.235475345594188
Iteration 826 Error: 2.248718914276966
Iteration 827 Error: 2.255196064269807
Iteration 828 Error: 2.2609061360727853
Iteration 829 Error: 2.2566828828882333
Iteration 830 Error: 2.2600785224367375
Iteration 831 Error: 2.2630335273661077
Iteration 832 Error: 2.2542198369763704
Iteration 833 Error: 2.2558584430197395
Iteration 834 Error: 2.242449545940073
Iteration 835 Error: 2.250853113223014
Iteration 836 Error: 2.2374865648844198
Iteration 837 Error: 2.2546555379293074
Iteration 838 Error: 2.2253586294170415
Iteration 839 Error: 2.247308344541145
Iteration 840 Error: 2.223893632959345
Iteration 841 Error: 2.24796643750266
Iteration 842 Error: 2.2183489894707917
Iteration 843 Error: 2.2361797074110856
Iteration 844 Error: 2.214946942791533
Iteration 845 Error: 2.230543605496459
Iteration 846 Error: 2.2154235762181207
Iteration 847 Error: 2.2342145543546774
Iteration 848 Error: 2.216392035238263
Iteration 849 Error: 2.233617082782702
Iteration 850 Error: 2.2144537068166716
Iteration 851 Error: 2.230773520666162
Iteration 852 Error: 2.2144315837386075
Iteration 853 Error: 2.2274030993875202
Iteration 854 Error: 2.212703844778577
Iteration 855 Error: 2.2258845121456208
Iteration 856 Error: 2.2128462209918096
Iteration 857 Error: 2.2239415568643763
Iteration 858 Error: 2.2111416403029627
Iteration 859 Error: 2.2211502639958636
Iteration 860 Error: 2.2099079138690247
Iteration 861 Error: 2.218431643610429
Iteration 862 Error: 2.2075764317824143
Iteration 863 Error: 2.2148471438120625
Iteration 864 Error: 2.205470105611898
Iteration 865 Error: 2.212387687676183
Iteration 866 Error: 2.2043646568713027
Iteration 867 Error: 2.2119245448909552
Iteration 868 Error: 2.2034860752446845
Iteration 869 Error: 2.2113564120101112
Iteration 870 Error: 2.204949239766793
Iteration 871 Error: 2.213611260027337
Iteration 872 Error: 2.20934087380758
Iteration 873 Error: 2.218419367659469
Iteration 874 Error: 2.2156003172360896
Iteration 875 Error: 2.2237039715556297
Iteration 876 Error: 2.2196404762277733
Iteration 877 Error: 2.227608390924459
Iteration 878 Error: 2.2209751774240676
Iteration 879 Error: 2.230773680741816
Iteration 880 Error: 2.23223156080543
Iteration 881 Error: 2.237134961576407
Iteration 882 Error: 2.2419772607607302
Iteration 883 Error: 2.2409529353188598
Iteration 884 Error: 2.2387250034530433
Iteration 885 Error: 2.235221989415144
Iteration 886 Error: 2.2366984745245544
Iteration 887 Error: 2.2304611080604584
Iteration 888 Error: 2.2295541725472057
Iteration 889 Error: 2.2282760270863187
Iteration 890 Error: 2.2200389128705704
Iteration 891 Error: 2.2214673987961246
Iteration 892 Error: 2.2137406533685335
Iteration 893 Error: 2.21511138639018
Iteration 894 Error: 2.2027974758616455
Iteration 895 Error: 2.2114302456789074
Iteration 896 Error: 2.2022904524349296
Iteration 897 Error: 2.212483377634526
Iteration 898 Error: 2.2023989971632676
Iteration 899 Error: 2.212290662047707
Iteration 900 Error: 2.2031301500298133
Iteration 901 Error: 2.213494309389802
Iteration 902 Error: 2.2038934162006183
Iteration 903 Error: 2.2129817943577463
Iteration 904 Error: 2.2050506093786235
Iteration 905 Error: 2.2131154928771775
Iteration 906 Error: 2.2048151752257397
Iteration 907 Error: 2.211782109324321
Iteration 908 Error: 2.20380422942024
Iteration 909 Error: 2.2119310398193064
Iteration 910 Error: 2.205601048340704
Iteration 911 Error: 2.216587951059045
Iteration 912 Error: 2.2100442661416064
Iteration 913 Error: 2.220658780354463
Iteration 914 Error: 2.2128812898039563
Iteration 915 Error: 2.223592464865356
Iteration 916 Error: 2.2155726010772856
Iteration 917 Error: 2.2237935628170673
Iteration 918 Error: 2.2149778080767657
Iteration 919 Error: 2.2191955197092597
Iteration 920 Error: 2.2097309968616647
Iteration 921 Error: 2.2137222405115264
Iteration 922 Error: 2.203474037675217
Iteration 923 Error: 2.2095633739662772
Iteration 924 Error: 2.2006105178279616
Iteration 925 Error: 2.2057074010024333
Iteration 926 Error: 2.1992483814113073
Iteration 927 Error: 2.2051171989525695
Iteration 928 Error: 2.1985721077678364
Iteration 929 Error: 2.2050099542071697
Iteration 930 Error: 2.1982822062279403
Iteration 931 Error: 2.204377874352518
Iteration 932 Error: 2.1979287695598866
Iteration 933 Error: 2.2038450111762526
Iteration 934 Error: 2.1975754117580957
Iteration 935 Error: 2.2033676446098083
Iteration 936 Error: 2.1973124141853124
Iteration 937 Error: 2.203240646890425
Iteration 938 Error: 2.197314433076414
Iteration 939 Error: 2.203550228445504
Iteration 940 Error: 2.197592660468288
Iteration 941 Error: 2.2042161963674323
Iteration 942 Error: 2.1980638499462684
Iteration 943 Error: 2.205133096945696
Iteration 944 Error: 2.198691629239462
Iteration 945 Error: 2.2063426019065187
Iteration 946 Error: 2.1995434781893675
Iteration 947 Error: 2.2080090572273923
Iteration 948 Error: 2.2006436788958808
Iteration 949 Error: 2.209980687053391
Iteration 950 Error: 2.201396090125593
Iteration 951 Error: 2.210765166464299
Iteration 952 Error: 2.2004647228508545
Iteration 953 Error: 2.2089312278089657
Iteration 954 Error: 2.197765818061197
Iteration 955 Error: 2.207161164869589
Iteration 956 Error: 2.2005590451018833
Iteration 957 Error: 2.217661344193878
Iteration 958 Error: 2.197946510062349
Iteration 959 Error: 2.213383657573678
Iteration 960 Error: 2.195482998929042
Iteration 961 Error: 2.2098553798912617
Iteration 962 Error: 2.1934034906111655
Iteration 963 Error: 2.206203774837959
Iteration 964 Error: 2.1921340105816016
Iteration 965 Error: 2.2038371575366145
Iteration 966 Error: 2.191164881925553
Iteration 967 Error: 2.20179575566766
Iteration 968 Error: 2.1905332844216745
Iteration 969 Error: 2.2004546051416103
Iteration 970 Error: 2.190009819414301
Iteration 971 Error: 2.199180539990788
Iteration 972 Error: 2.1899487032169054
Iteration 973 Error: 2.1987267367458267
Iteration 974 Error: 2.191254847536643
Iteration 975 Error: 2.199257081752823
Iteration 976 Error: 2.194240681261835
Iteration 977 Error: 2.199894502114653
Iteration 978 Error: 2.1972873170659213
Iteration 979 Error: 2.2045152178760308
Iteration 980 Error: 2.2009375546948706
Iteration 981 Error: 2.2073729018272754
Iteration 982 Error: 2.200541988208872
Iteration 983 Error: 2.205653578980684
Iteration 984 Error: 2.2011547559112596
Iteration 985 Error: 2.20663414865646
Iteration 986 Error: 2.203661795048156
Iteration 987 Error: 2.211985704250863
Iteration 988 Error: 2.2146710820726003
Iteration 989 Error: 2.2266874592652846
Iteration 990 Error: 2.235114848210481
Iteration 991 Error: 2.230244021098131
Iteration 992 Error: 2.2357335633384596
Iteration 993 Error: 2.225427543449446
Iteration 994 Error: 2.224107049128914
Iteration 995 Error: 2.218174357744488
Iteration 996 Error: 2.21854487400609
Iteration 997 Error: 2.2110323398095386
Iteration 998 Error: 2.2137373379948704
Iteration 999 Error: 2.2119969757680336
